project_id,project_url,pull_request_id,pullreq_id,user_id,comment_id,position,body,commit_id,created_at,dialogue_act_classification_ml,pr_comments_cnt,pr_review_comments_cnt,pr_commits_cnt,pr_additions,pr_deletions,pr_changed_files,pr_merged_by_user_id,comment_author_association,comment_is_by_author,comment_updated_at,comment_html_url,pr_commits_cnt_prior_to_comment,commit_file_status,commit_file_additions,commit_file_deletions,commit_file_changes
16827424,https://api.github.com/repos/grpc/grpc-java,21541745,2740,6634728,102585491,35,"Oh sorry, I must have gone out of my mind. The args are *consumed* by LB impls, so an abstract class as described in #2737 is most appropriate. ",627472018,2017-02-22 22:00:40 UTC,Clarify,12,65,12,319,151,16,9053690,CONTRIBUTOR,False,2017-03-03T18:40:37Z,https://github.com/grpc/grpc-java/pull/2740#discussion_r102585491,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,21541745,2740,6634728,102865883,12,Please keep the javadoc and add a link to the new signature.,630175732,2017-02-24 02:08:07 UTC,Statement,12,65,12,319,151,16,9053690,CONTRIBUTOR,False,2017-03-03T18:40:37Z,https://github.com/grpc/grpc-java/pull/2740#discussion_r102865883,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,12736343,1506,9209972,56253317,32,This has been addressed in other place. See `ProtocolNegotiators` changes.,399758872,2016-03-15 22:37:08 UTC,Clarify,21,47,2,273,14,17,Not Available,COLLABORATOR,True,2016-03-16T22:32:50Z,https://github.com/grpc/grpc-java/pull/1506#discussion_r56253317,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,18125118,2365,1014305,84938379,111,RFC 2817§5.3 says any 2xx response is successful. I do see that Netty is apparently accepting 200 only. It looks like [C core is following the RFC](https://github.com/grpc/grpc/blob/master/src/core/ext/client_channel/http_connect_handshaker.c#L168).,540970727,2016-10-25 16:01:25 UTC,Clarify,5,29,1,233,21,11,Not Available,MEMBER,False,2016-12-05T00:35:39Z,https://github.com/grpc/grpc-java/pull/2365#discussion_r84938379,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,9152707,996,5551325,39219761,13,Should these be noops?  Adding abstract methods to a public class will break people right?,307379649,2015-09-10 20:00:12 UTC,Clarify,4,7,2,143,16,8,Not Available,MEMBER,False,2017-08-28T20:08:26Z,https://github.com/grpc/grpc-java/pull/996#discussion_r39219761,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,33696686,3981,1014305,163428726,82,Alternatively:  The returned client stream is not yet _(or already)_ started.,896744035,2018-01-24 01:05:28 UTC,Clarify,5,18,3,97,51,3,4779759,MEMBER,False,2018-01-24T01:08:39Z,https://github.com/grpc/grpc-java/pull/3981#discussion_r163428726,1,modified,10,5,15
16827424,https://api.github.com/repos/grpc/grpc-java,15531571,1952,1014305,68118786,97,And it looks like the usage in `inprocessTransportInboundFlowControl()` was completely useless since no path could call acquire when the count was below zero. I'll glance at that more and remove it if it is indeed unnecessary.,467006031,2016-06-22 19:27:47 UTC,nAnswer,5,4,1,326,66,6,2811396,MEMBER,True,2016-06-27T20:36:11Z,https://github.com/grpc/grpc-java/pull/1952#discussion_r68118786,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,10227966,1182,3664876,43677196,17,The entire class is marked as `@ExperimentalApi`.  I suspect that should be sufficient.,340084625,2015-11-02 19:26:25 UTC,Clarify,3,11,3,128,63,8,Not Available,MEMBER,True,2015-11-02T20:47:51Z,https://github.com/grpc/grpc-java/pull/1182#discussion_r43677196,0,modified,19,1,20
16827424,https://api.github.com/repos/grpc/grpc-java,36423041,4227,1014305,177270075,180,Why is this consulting `deadline`? I thought we agreed that `graceTimeInNanos` would be relative to the second GOAWAY.,957373945,2018-03-26 23:56:50 UTC,whQuestion,1,24,5,331,40,2,4779759,MEMBER,False,2018-03-28T21:54:58Z,https://github.com/grpc/grpc-java/pull/4227#discussion_r177270075,1,modified,21,32,53
16827424,https://api.github.com/repos/grpc/grpc-java,23320604,2895,12473429,110787600,4,"```getSuperclass()``` returns ```null``` for Object or other base types that don't have parents, so this serves as the base case.    I've fixed style issue.",667356446,2017-04-10 23:42:24 UTC,Clarify,0,4,1,108,0,2,18316330,CONTRIBUTOR,True,2017-04-10T23:42:24Z,https://github.com/grpc/grpc-java/pull/2895#discussion_r110787600,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,19382692,2479,6634728,92909882,218,"Please also have a test for name resolution success after an error, to make sure it can recover from it.",575292520,2016-12-17 00:58:56 UTC,nAnswer,12,139,32,1119,0,4,9053690,CONTRIBUTOR,False,2016-12-21T10:50:31Z,https://github.com/grpc/grpc-java/pull/2479#discussion_r92909882,16,modified,29,0,29
16827424,https://api.github.com/repos/grpc/grpc-java,7729762,495,1014305,31184665,2,Revert. There was no need to run gradle wrapper.,263456581,2015-05-27 19:51:12 UTC,Statement,1,4,1,87,11,2,1962333,MEMBER,False,2015-05-28T00:17:13Z,https://github.com/grpc/grpc-java/pull/495#discussion_r31184665,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,15721610,2023,1014305,71625086,42,"Use JavaDoc here, and as a sentence:    ```  /** Simple client that requests a greeting from {@link HelloWorldServer}. */  ```",476555513,2016-07-20 23:28:32 UTC,nAnswer,4,40,24,3447,4,21,2811396,MEMBER,False,2016-07-21T21:29:56Z,https://github.com/grpc/grpc-java/pull/2023#discussion_r71625086,19,added,89,0,89
16827424,https://api.github.com/repos/grpc/grpc-java,9082774,892,3664876,38210054,107,why not just call `setListener`?,306715755,2015-08-28 13:11:58 UTC,whQuestion,2,14,1,335,4,2,8943572,MEMBER,False,2015-08-28T20:00:38Z,https://github.com/grpc/grpc-java/pull/892#discussion_r38210054,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,26278658,3205,1014305,126486164,21,"> The hostnameVerifier is only used if an sslSocketFactory is set.    Actually, that's a bit misleading. You can use TLS without manually setting the `sslSocketFactory()`; grpc will just create one for you (in `createSocketFactory()`).",733854678,2017-07-10 17:29:21 UTC,Clarify,10,7,1,117,20,5,2811396,MEMBER,False,2017-07-10T22:09:10Z,https://github.com/grpc/grpc-java/pull/3205#discussion_r126486164,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,10227966,1182,1014305,43676820,17,Do we want this to be `@Internal`?,340084625,2015-11-02 19:23:15 UTC,ynQuestion,3,11,3,128,63,8,Not Available,MEMBER,False,2015-11-02T20:47:51Z,https://github.com/grpc/grpc-java/pull/1182#discussion_r43676820,0,modified,19,1,20
16827424,https://api.github.com/repos/grpc/grpc-java,30621632,3647,6634728,148848862,103,"I wonder if this and its related logic can be removed.
It was needed because the old StatsContext didn't provide a way to tell if it's empty, thus the metadata was always sent. Now that you have implemented the optimization to skip sending metdata if TagContext is empty, we should no longer need the metadata form that represents ""no tag"".",825779846,2017-11-03 17:38:28 UTC,nAnswer,16,18,9,596,445,18,9053690,CONTRIBUTOR,False,2017-11-07T04:47:48Z,https://github.com/grpc/grpc-java/pull/3647#discussion_r148848862,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,19382692,2479,9209972,90721191,239,I think we don't and this is copy-paste leftover. Fxied.,569478195,2016-12-02 21:17:11 UTC,Statement,12,139,32,1119,0,4,9053690,COLLABORATOR,True,2016-12-21T10:50:31Z,https://github.com/grpc/grpc-java/pull/2479#discussion_r90721191,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8141876,562,3664876,34386921,27,"Yup, fair enough.  I said that realizing that there would be nothing else in a `context` package or module, which would seem rather odd. We can shelve this for now and defer to some later conversation on how to clearly identify what classes and interface compose our ""public"" API. ",279617295,2015-07-10 17:15:17 UTC,Clarify,8,133,1,1178,0,2,Not Available,MEMBER,False,2015-07-21T17:20:57Z,https://github.com/grpc/grpc-java/pull/562#discussion_r34386921,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,19382692,2479,7396743,90698249,94,question: should we remove `final`s?,569478195,2016-12-02 18:52:50 UTC,Other,12,139,32,1119,0,4,9053690,CONTRIBUTOR,False,2016-12-21T10:50:31Z,https://github.com/grpc/grpc-java/pull/2479#discussion_r90698249,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,11909788,1368,1014305,51465506,85,I don't see any change that would address my comment.,381256757,2016-02-01 19:16:12 UTC,Clarify,6,46,1,303,414,31,8943572,MEMBER,False,2016-02-01T20:56:49Z,https://github.com/grpc/grpc-java/pull/1368#discussion_r51465506,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8141876,562,1014305,34583608,343,"Right, _because_ we aren't suppressing duplicate listeners, it seems remove should only remove one listener.

```java
context.addListener(this);
context.addListener(this);
// Here `this` gets notified twice
context.removeListener(this);
// But here it doesn't get notified at all
```

If we coalesced duplicate adds (like a set does) then the current remove behavior makes sense. But given we are treating this as a simple collection of listeners where duplicates are allowed, removal removing all instances is unexpected.",279712618,2015-07-14 13:49:43 UTC,Clarify,8,133,1,1178,0,2,Not Available,MEMBER,False,2015-07-21T17:20:57Z,https://github.com/grpc/grpc-java/pull/562#discussion_r34583608,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,30866291,3667,1014305,149224059,4,"Note that the message has not been sent here. It is simply queued. If the remote is applying push-back, it could be a long time until the message is sent (which is why the previous code was delaying until the future completed).",829287937,2017-11-06 22:33:17 UTC,Clarify,1,8,3,28,28,9,2819812,MEMBER,False,2017-11-09T19:04:37Z,https://github.com/grpc/grpc-java/pull/3667#discussion_r149224059,0,modified,1,0,1
16827424,https://api.github.com/repos/grpc/grpc-java,14441170,1793,6634728,62108843,101,Right. Reverted this line.,438780603,2016-05-04 20:29:00 UTC,Statement,3,8,1,167,146,11,9053690,CONTRIBUTOR,True,2016-05-05T00:12:44Z,https://github.com/grpc/grpc-java/pull/1793#discussion_r62108843,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,20775600,2658,6634728,98025941,23,"No, it won't. Next version will still have two signatures, while `LoadBalancer2` will just be an alias of `LoadBalancer`.

At 1.1, we expect users of stock LoadBalancers to keep using the first signature, and users of custom LoadBalancers to migrate to the second signature. Therefore, neither of them are deprecated.

At 1.2, the one with `LoadBalancer2` will be deprecated.",606148516,2017-01-26 16:03:25 UTC,Clarify,2,2,2,104,8,6,9053690,CONTRIBUTOR,True,2017-01-26T16:03:25Z,https://github.com/grpc/grpc-java/pull/2658#discussion_r98025941,1,modified,19,0,19
16827424,https://api.github.com/repos/grpc/grpc-java,19128551,2443,1014305,90083296,212,"This seems strange, but I'm willing to wait and see how it all fits together.",566347310,2016-11-29 19:05:11 UTC,nAnswer,2,42,12,645,17,4,9053690,MEMBER,False,2016-12-01T00:15:51Z,https://github.com/grpc/grpc-java/pull/2443#discussion_r90083296,6,modified,2,2,4
16827424,https://api.github.com/repos/grpc/grpc-java,8312845,680,3664876,36904633,28,"Agreed that this implementation is a bit hacky :).

Actually the more I think about it, I don't think what we really need is an `InterceptorFactory`, not `Interceptor`. The call to create an interceptor chain should just take a list of these factories which will look like:

```java
interface InterceptorFactory {
    ClientCallFactory newInterceptor(ClientCallFactory next);
}
```

I'll sketch this out and update the PR shortly.",279106016,2015-08-12 17:45:04 UTC,Clarify,25,20,4,946,830,50,Not Available,MEMBER,True,2015-08-14T17:42:58Z,https://github.com/grpc/grpc-java/pull/680#discussion_r36904633,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8312845,680,7689743,36154224,28,"I feel the design to make the interface a stateful abstract class is a bit concerning. In many cases, an interceptor chain can be created as an immutable object.

Two alternatives:
- keep the old design and drop implementation of CallFactory
- strengthen the contract and introduce getNext as abstract/interface method. Then subclasses decide how to create and store chaining.",279106016,2015-08-04 01:11:00 UTC,Clarify,25,20,4,946,830,50,Not Available,NONE,False,2015-08-14T17:42:58Z,https://github.com/grpc/grpc-java/pull/680#discussion_r36154224,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,23447666,2912,6634728,112490879,205,This could be just a singleton object.,673213885,2017-04-20 15:54:13 UTC,Statement,3,15,8,301,51,2,8943572,CONTRIBUTOR,False,2017-04-20T20:53:28Z,https://github.com/grpc/grpc-java/pull/2912#discussion_r112490879,5,modified,9,5,14
16827424,https://api.github.com/repos/grpc/grpc-java,17079226,2274,6174876,78903848,433,can we simplify that logic and put it into a small method?,513016844,2016-09-15 07:30:58 UTC,nAnswer,11,80,1,401,325,8,8943572,COLLABORATOR,False,2016-09-19T21:33:08Z,https://github.com/grpc/grpc-java/pull/2274#discussion_r78903848,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,27145413,3300,6634728,131272695,2,"In `LbHelperImpl.updateBalancingState()`, the state and the picker should be ignored if `loadBalancer != lb`, so that the channel ignores any updates from a balancer that has been shutdown and discarded.",752278103,2017-08-03 22:10:58 UTC,Clarify,1,12,6,107,43,4,4779759,CONTRIBUTOR,False,2017-08-04T18:34:55Z,https://github.com/grpc/grpc-java/pull/3300#discussion_r131272695,3,modified,3,0,3
16827424,https://api.github.com/repos/grpc/grpc-java,15811717,2067,7524125,73773771,304,changed to compare sendTime,486639952,2016-08-05 23:39:52 UTC,Statement,10,84,1,517,0,2,8943572,CONTRIBUTOR,True,2016-08-17T22:19:45Z,https://github.com/grpc/grpc-java/pull/2067#discussion_r73773771,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,15811717,2067,1014305,73428746,171,"This should actually propagate out of this method. By suppressing the interruption here, it seems like readers could block forever via a race with `shutdown` being set to `true`.",486639952,2016-08-03 21:53:57 UTC,nAnswer,10,84,1,517,0,2,8943572,MEMBER,False,2016-08-17T22:19:45Z,https://github.com/grpc/grpc-java/pull/2067#discussion_r73428746,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,10407293,1202,6174876,44536266,13,I am using `directExecutor()` and not `newDirectExecutorService()`. Unsure why `newDirectExecutorService()` has been used so far mostly?,344721773,2015-11-11 13:21:33 UTC,Clarify,20,10,1,344,32,14,Not Available,COLLABORATOR,True,2015-11-19T19:00:41Z,https://github.com/grpc/grpc-java/pull/1202#discussion_r44536266,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,7799656,505,3664876,31561549,136,Reorganized the test ... there is no longer a sleep.,265918343,2015-06-02 17:31:51 UTC,nAnswer,10,46,8,370,85,14,Not Available,MEMBER,True,2015-06-03T16:33:27Z,https://github.com/grpc/grpc-java/pull/505#discussion_r31561549,0,added,147,0,147
16827424,https://api.github.com/repos/grpc/grpc-java,13771814,1656,6174876,59261707,29,`equals` or `stream.id()`,423416327,2016-04-11 19:02:27 UTC,Clarify,12,73,1,717,523,15,2811396,COLLABORATOR,False,2016-05-23T19:39:03Z,https://github.com/grpc/grpc-java/pull/1656#discussion_r59261707,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,36314758,4217,2667165,174639894,12,"You're right, this needs to be volatile and set while holding the lock.",944059620,2018-03-14 23:27:02 UTC,Reject,5,11,8,80,46,4,2819812,CONTRIBUTOR,True,2018-03-23T22:05:50Z,https://github.com/grpc/grpc-java/pull/4217#discussion_r174639894,0,modified,10,2,12
16827424,https://api.github.com/repos/grpc/grpc-java,8397056,632,6634728,34830375,223,What's the proper way to fail in the Listener? Throwing an exception?,279850070,2015-07-16 17:52:06 UTC,whQuestion,1,13,4,143,132,11,9053690,CONTRIBUTOR,True,2015-07-17T16:10:07Z,https://github.com/grpc/grpc-java/pull/632#discussion_r34830375,0,modified,80,90,170
16827424,https://api.github.com/repos/grpc/grpc-java,27884637,3381,1014305,134891205,9,Doh. Done.    When there's a failure you are sort of required to comment it out in order to debug where the failure is coming from. It's unfortunate.,767075027,2017-08-23 22:54:59 UTC,whQuestion,0,2,3,39,8,5,2811396,MEMBER,True,2017-09-07T23:55:56Z,https://github.com/grpc/grpc-java/pull/3381#discussion_r134891205,0,modified,10,1,11
16827424,https://api.github.com/repos/grpc/grpc-java,22810891,2858,1014305,108468814,120,Why get rid of the inner TaskRunner class?,656353557,2017-03-28 16:23:26 UTC,whQuestion,2,7,1,418,87,3,8943572,MEMBER,False,2017-03-29T23:41:25Z,https://github.com/grpc/grpc-java/pull/2858#discussion_r108468814,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,9442940,1072,5551325,40448658,193,"Should this comment be updated in light of this change?  Specifically ""we avoid wasting resources getting the nanoTime() "" ",315897922,2015-09-25 14:31:58 UTC,Clarify,3,31,1,706,321,5,9053690,MEMBER,False,2015-09-30T01:50:11Z,https://github.com/grpc/grpc-java/pull/1072#discussion_r40448658,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8177821,574,6634728,33734589,12,@ejona86 I have added the old newCall() back to allow an easier transition for its callers.,278402569,2015-07-01 21:09:43 UTC,Clarify,3,20,1,719,243,28,9053690,CONTRIBUTOR,True,2015-07-07T21:28:45Z,https://github.com/grpc/grpc-java/pull/574#discussion_r33734589,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,19706165,2513,5551325,92242329,235,@ejona86  declined PR #2385 on the grounds that StreamRecoder was going to be deleted.      You probably don't want to use it here.,575297378,2016-12-13 19:07:40 UTC,Reject,1,24,4,480,0,3,5067076,MEMBER,False,2016-12-20T22:37:37Z,https://github.com/grpc/grpc-java/pull/2513#discussion_r92242329,0,added,336,0,336
16827424,https://api.github.com/repos/grpc/grpc-java,9117666,953,7000520,38725726,261,Compare code instead.,307016446,2015-09-04 04:53:42 UTC,Statement,2,23,1,483,57,2,10237908,CONTRIBUTOR,False,2015-09-05T00:16:12Z,https://github.com/grpc/grpc-java/pull/953#discussion_r38725726,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,10397436,1201,6634728,44610351,128,This is awkward. Maybe just use a mock to return the proper authority?,345017656,2015-11-12 00:07:04 UTC,nAnswer,4,18,1,162,46,2,8943572,CONTRIBUTOR,False,2015-11-12T01:50:37Z,https://github.com/grpc/grpc-java/pull/1201#discussion_r44610351,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8216404,580,7000520,34090045,6,"I added tcnative because the server would fail without it as:
```
simonma@simonma-linux:~/github/grpc-java$ ./run-test-server.sh 
Gradle is no longer run automatically. Make sure to run './gradlew installDist' or
'./gradlew :grpc-interop-testing:installDist' after any changes.

Using fake CA for TLS certificate. Test clients should expect host
*.test.google.fr and our test CA. For the Java test client binary, use:
--server_host_override=foo.test.google.fr --use_test_ca=true

Exception in thread ""main"" java.lang.NoClassDefFoundError: org/apache/tomcat/jni/CertificateVerifier
	at io.netty.handler.ssl.SslContext.newServerContextInternal(SslContext.java:403)
	at io.netty.handler.ssl.SslContextBuilder.build(SslContextBuilder.java:207)
	at io.grpc.testing.integration.TestServiceServer.start(TestServiceServer.java:138)
	at io.grpc.testing.integration.TestServiceServer.main(TestServiceServer.java:76)
Caused by: java.lang.ClassNotFoundException: org.apache.tomcat.jni.CertificateVerifier
	at java.net.URLClassLoader$1.run(URLClassLoader.java:366)
	at java.net.URLClassLoader$1.run(URLClassLoader.java:355)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.net.URLClassLoader.findClass(URLClassLoader.java:354)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
	... 4 more

```

And the description of https://github.com/netty/netty/commit/54a27ef07ecd5977da52f1bba3e58e615a2ba026 made me added the tcnative dependency.",277496912,2015-07-07 19:00:52 UTC,Clarify,0,3,1,12,9,4,Not Available,CONTRIBUTOR,True,2015-07-07T21:07:41Z,https://github.com/grpc/grpc-java/pull/580#discussion_r34090045,0,modified,5,4,9
16827424,https://api.github.com/repos/grpc/grpc-java,21619375,2743,5551325,102833204,227,checkNotNull for visible constructor,628601600,2017-02-23 22:15:57 UTC,Statement,5,24,2,3538,10944,39,9053690,MEMBER,False,2017-02-25T00:36:20Z,https://github.com/grpc/grpc-java/pull/2743#discussion_r102833204,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,15588077,1977,5551325,68445626,100,Where do these numbers come from?  IIRC we allow user code to send pings too.  How do you tell your pings from theirs?,469089847,2016-06-24 18:55:53 UTC,whQuestion,6,45,18,685,39,7,Not Available,MEMBER,False,2016-07-07T23:21:00Z,https://github.com/grpc/grpc-java/pull/1977#discussion_r68445626,7,modified,4,0,4
16827424,https://api.github.com/repos/grpc/grpc-java,18311973,2386,5551325,88361548,41,There should be a ServerServiceDefinition overload here too right?,553811585,2016-11-17 00:17:10 UTC,ynQuestion,11,75,6,13269,8,52,5067076,MEMBER,False,2016-11-28T18:48:22Z,https://github.com/grpc/grpc-java/pull/2386#discussion_r88361548,3,modified,2,2,4
16827424,https://api.github.com/repos/grpc/grpc-java,13771814,1656,6174876,59256338,14,mehh nvm. it is documented :sweat_smile: ,423416327,2016-04-11 18:30:45 UTC,Statement,12,73,1,717,523,15,2811396,COLLABORATOR,False,2016-05-23T19:39:03Z,https://github.com/grpc/grpc-java/pull/1656#discussion_r59256338,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,7530929,431,6773014,30346484,43,Its definitely not. I've kept the baseline flush suppression and add a 'flush' param to the enqueue methods to accomodate this. Ill add the remaining explicit flush suppression in a follow up,256829053,2015-05-14 16:13:49 UTC,nAnswer,9,67,3,445,129,13,Not Available,CONTRIBUTOR,True,2015-05-15T16:19:26Z,https://github.com/grpc/grpc-java/pull/431#discussion_r30346484,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,7799656,505,1014305,31533636,177,I'd feel a lot better if ctx.close() was also called here.,265918343,2015-06-02 13:15:27 UTC,Clarify,10,46,8,370,85,14,Not Available,MEMBER,False,2015-06-03T16:33:27Z,https://github.com/grpc/grpc-java/pull/505#discussion_r31533636,0,modified,74,48,122
16827424,https://api.github.com/repos/grpc/grpc-java,7649713,472,3664876,30837546,11,"It appears this is available for OSX, linux, and windows. native-epoll, however is only available for linux.",261053386,2015-05-21 17:22:53 UTC,nAnswer,1,6,1,44,54,3,2811396,MEMBER,False,2015-05-21T20:10:28Z,https://github.com/grpc/grpc-java/pull/472#discussion_r30837546,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,36839994,4266,6634728,177824522,46,The `unsafe` is already being used in `io/grpc/internal/CensusTracingModule.java`. Using it here doesn't make it any worse. It's your call.,957380639,2018-03-28 17:16:20 UTC,Clarify,2,22,9,321,97,7,2819812,CONTRIBUTOR,False,2018-04-03T20:21:41Z,https://github.com/grpc/grpc-java/pull/4266#discussion_r177824522,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,15242416,1897,1014305,65952338,6,"Ideally something like ""can be flattened into a single list"" and ""sublists are consider[ed] equivalent"" would be part of the method documentation and not the `@param`. `@param` is best when it doesn't grow too long.

That would also make it easier to go into more detail what is meant by ""equivalent."" If this is analogous to `EquivalentAddressGroup` we could just say `in the same way as {@link EquivalentAddressGroup}.`",458357339,2016-06-06 19:25:36 UTC,Clarify,7,14,1,77,50,12,2811396,MEMBER,False,2016-06-09T03:11:27Z,https://github.com/grpc/grpc-java/pull/1897#discussion_r65952338,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,11909788,1368,1014305,51213701,9,It isn't really clear the format/meaning of name. Providing an example would go along way.,380458837,2016-01-29 01:08:00 UTC,nAnswer,6,46,1,303,414,31,8943572,MEMBER,False,2016-02-01T20:56:49Z,https://github.com/grpc/grpc-java/pull/1368#discussion_r51213701,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,24128328,2975,5551325,115050831,76,Please be consistent with underscores and dashes for name rules.  I think underscores are more common.,684960465,2017-05-05 17:40:10 UTC,Clarify,12,20,19,560,0,13,2811396,MEMBER,False,2017-06-20T04:21:27Z,https://github.com/grpc/grpc-java/pull/2975#discussion_r115050831,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,22973573,2871,1014305,109266045,10,"`lifecycleManager` is used in `statusFromFailedFuture`, so it must remain a field. I left `keepaliveManager` because it is used by the test... although I agree that is questionable given the test didn't catch this bug.",659676706,2017-03-31 23:18:53 UTC,Clarify,1,7,2,11,11,1,2811396,MEMBER,True,2017-03-31T23:32:19Z,https://github.com/grpc/grpc-java/pull/2871#discussion_r109266045,0,modified,14,7,21
16827424,https://api.github.com/repos/grpc/grpc-java,28534303,3454,1014305,141180876,32,"You can generally `@SuppressWarnings` for false positives like that, along with a comment saying we only mutate from one thread.",789456103,2017-09-26 20:52:33 UTC,Emphasis,10,63,22,931,94,25,2819812,MEMBER,False,2017-11-02T22:16:20Z,https://github.com/grpc/grpc-java/pull/3454#discussion_r141180876,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,25708644,3119,1014305,140920536,51,Make this a simple `boolean` field in this anonymous StreamingGreeterImplBase class. There's no need for synchronization and since we're already creating a class we can use a field instead of a final.,791110986,2017-09-25 22:56:48 UTC,Clarify,14,30,18,405,0,4,2811396,MEMBER,False,2017-09-26T15:49:12Z,https://github.com/grpc/grpc-java/pull/3119#discussion_r140920536,17,modified,17,8,25
16827424,https://api.github.com/repos/grpc/grpc-java,26244607,3198,6634728,126194954,61,"This field aren't necessary any more. Since `storage` stays `null` after throwing, next time it's likely to fail and throw again.",731453061,2017-07-07 16:56:40 UTC,Clarify,2,3,3,24,36,1,Not Available,CONTRIBUTOR,False,2017-07-07T17:59:54Z,https://github.com/grpc/grpc-java/pull/3198#discussion_r126194954,0,modified,26,36,62
16827424,https://api.github.com/repos/grpc/grpc-java,15886121,2089,1014305,72867333,134,Using a new channel each call is an anti-pattern. Maybe instead of we have a single instance in `RouteGuideActivity` (maybe initialized in `onCreate()`) and just shut it down in `onDestroy()`?,483734382,2016-07-29 22:02:32 UTC,Clarify,1,21,1,1144,0,42,10237908,MEMBER,False,2016-08-03T21:53:01Z,https://github.com/grpc/grpc-java/pull/2089#discussion_r72867333,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8542530,644,6773014,35131638,306,When the transport receives a partial message and the application has not requested any messages yet we enqueue a Frame with stream==null & bytes to return.,282742488,2015-07-21 15:46:37 UTC,nAnswer,5,52,2,744,317,25,Not Available,CONTRIBUTOR,True,2017-08-28T20:08:26Z,https://github.com/grpc/grpc-java/pull/644#discussion_r35131638,Not Available,Not Available,Not Available,Not Available,Not Available
